CustomerID,Date,Time,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,PaymentMethod,CustomerAge,CustomerGender,CustomerFeedback,DiscountApplied,MembershipStatus,Country
33,8-Jan-23,7:45:16,Windhoek Central,8679,Shirt,Clothing,1,525.76,Debit Card,21,Other,Average experience,Yes,Member,Namibia
2609,17-Feb-23,13:07:14,Windhoek Central,7849,Jacket,Clothing,2,438.64,Debit Card,60,Female,Poor service,No,Non-member,Namibia
1757,7-Jun-23,14:49:00,Windhoek Central,7859,Smartphone,Electronics,1,13809.72,Cash,33,Male,Will not visit again,Yes,Non-member,Namibia
784,14-Mar-23,22:49:11,Khomasdal,1470,Pants,Clothing,3,677.56,Cash,50,Female,Excellent service,No,Non-member,Namibia
2929,17-Mar-23,17:20:35,Khomasdal,9908,Keyboard,Electronics,2,357,Cash,60,Female,Will not visit again,No,Member,Namibia
592,2-Mar-23,9:55:42,Katutura,5248,Headphones,Electronics,2,887.94,Credit Card,24,Male,Highly recommend,No,Non-member,Namibia
503,22-Apr-23,8:10:39,Katutura,8682,Hat,Clothing,4,170.33,Mobile Payment,58,Male,Average experience,Yes,Member,Namibia
2833,27-May-23,1:30:11,Swakopmund,2557,Jacket,Clothing,2,209.43,Credit Card,61,Other,Good quality,No,Non-member,Namibia
537,17-Mar-23,10:40:44,Katutura,5745,Shoes,Clothing,3,373.61,Mobile Payment,29,Other,Poor service,No,Member,Namibia
793,18-Apr-23,11:56:00,Swakopmund,2760,Cheese,Grocery,3,60.17,Cash,41,Female,Highly recommend,Yes,Non-member,Namibia
1661,23-Apr-23,7:12:50,Swakopmund,3439,Laptop,Electronics,1,"9,074.09",Mobile Payment,42,Female,Excellent service,No,Member,Namibia
1886,29-Jun-23,8:43:30,Katutura,3825,Shoes,Clothing,2,502.38,Mobile Payment,66,Female,Good quality,No,Member,Namibia
815,19-Jan-23,0:30:38,Katutura,8047,Keyboard,Electronics,2,374.5,Cash,41,Female,Excellent service,Yes,Member,Namibia
2304,3-May-23,2:12:55,Swakopmund,8804,Butter,Grocery,1,61.66,Debit Card,52,Male,Poor service,No,Member,Namibia
1778,22-Mar-23,20:48:41,Swakopmund,9657,Cheese,Grocery,3,66.09,Credit Card,23,Female,Highly recommend,Yes,Non-member,Namibia
2204,18-Feb-23,23:42:15,Khomasdal,9316,Bread,Grocery,1,14.68,Debit Card,40,Male,Poor service,No,Non-member,Namibia
2660,4-Jun-23,8:18:53,Walvis Bay,7443,Hat,Clothing,5,222.18,Cash,57,Female,Will not visit again,No,Non-member,Namibia
2710,31-May-23,0:22:56,Swakopmund,1830,Eggs,Grocery,3,28.84,Mobile Payment,27,Male,Poor service,No,Non-member,Namibia
1172,21-Jan-23,11:54:37,Swakopmund,3623,Hat,Clothing,2,238.49,Debit Card,68,Other,Average experience,Yes,Member,Namibia
10,25-Apr-23,17:31:14,Swakopmund,2528,Milk,Grocery,3,27,Mobile Payment,29,Other,Excellent service,No,Non-member,Namibia
464,13-May-23,11:29:01,Windhoek Central,5772,Pants,Clothing,4,523.89,Mobile Payment,47,Male,Poor service,No,Member,Namibia
1503,31-Mar-23,3:07:14,Swakopmund,2267,Jacket,Clothing,2,548.86,Debit Card,69,Other,Will not visit again,Yes,Member,Namibia
1825,15-Feb-23,4:29:00,Swakopmund,9562,Butter,Grocery,2,35.74,Debit Card,54,Other,Average experience,No,Non-member,Namibia
404,21-Jun-23,6:39:13,Windhoek Central,2798,Butter,Grocery,3,69.52,Mobile Payment,40,Other,Good quality,No,Non-member,Namibia
1719,9-Apr-23,23:54:56,Windhoek Central,4624,Butter,Grocery,2,49.89,Mobile Payment,74,Male,Will not visit again,Yes,Non-member,Namibia
371,23-Feb-23,5:11:22,Khomasdal,2709,Shoes,Clothing,2,443.9,Debit Card,24,Other,Average experience,Yes,Non-member,Namibia
2320,28-Mar-23,22:42:10,Windhoek Central,5166,Keyboard,Electronics,2,229.21,Mobile Payment,63,Other,Average experience,Yes,Non-member,Namibia
715,2-Mar-23,10:16:23,Swakopmund,8187,Butter,Grocery,3,42.68,Credit Card,39,Male,Will not visit again,No,Member,Namibia
2974,22-Jan-23,13:13:48,Swakopmund,1845,Monitor,Electronics,2,9098.72,Debit Card,75,Other,Poor service,No,Member,Namibia
1001,18-Feb-23,15:07:12,Windhoek Central,3647,Bread,Grocery,1,18.3,Credit Card,34,Other,Good quality,No,Member,Namibia
1258,20-Feb-23,13:53:32,Walvis Bay,7622,Jacket,Clothing,5,639.67,Cash,48,Other,Highly recommend,No,Non-member,Namibia
1647,20-May-23,23:15:14,Katutura,9545,Eggs,Grocery,2,54.1,Debit Card,74,Female,Highly recommend,No,Member,Namibia
2708,18-Apr-23,9:07:25,Windhoek Central,9927,Laptop,Electronics,1,"10,865.86",Cash,23,Male,Will not visit again,No,Member,Namibia
2620,29-Jan-23,16:42:25,Khomasdal,9715,Pants,Clothing,4,354.37,Cash,67,Other,Good quality,Yes,Member,Namibia
2498,11-Feb-23,1:08:46,Windhoek Central,2597,Shirt,Clothing,5,558.48,Debit Card,73,Male,Good quality,Yes,Member,Namibia
966,18-Feb-23,15:50:10,Khomasdal,6970,Milk,Grocery,2,27,Debit Card,30,Female,Will not visit again,Yes,Member,Namibia
2199,18-Jun-23,19:52:06,Katutura,1988,Pants,Clothing,2,682.27,Cash,75,Other,Good quality,Yes,Non-member,Namibia
2051,29-Jun-23,20:01:20,Katutura,8821,Eggs,Grocery,2,46.98,Credit Card,28,Male,Average experience,Yes,Non-member,Namibia
449,26-May-23,13:54:47,Swakopmund,4764,Headphones,Electronics,2,719.44,Credit Card,19,Other,Average experience,Yes,Non-member,Namibia
2858,21-Jun-23,16:05:57,Swakopmund,5663,Shoes,Clothing,4,574.35,Mobile Payment,23,Female,Excellent service,No,Non-member,Namibia
103,20-Jun-23,17:50:40,Windhoek Central,9059,Milk,Grocery,1,27,Cash,34,Male,Good quality,No,Member,Namibia
2374,23-Jan-23,12:54:16,Katutura,7505,Eggs,Grocery,1,54.75,Credit Card,37,Other,Average experience,No,Member,Namibia
2000,11-Jan-23,22:58:03,Swakopmund,6389,Smartphone,Electronics,1,23471.94,Debit Card,25,Other,Good quality,Yes,Member,Namibia
1588,6-Feb-23,7:24:35,Swakopmund,8301,Laptop,Electronics,1,11336.38,Debit Card,43,Other,Highly recommend,No,Non-member,Namibia
2920,11-Jun-23,0:40:08,Walvis Bay,4891,Butter,Grocery,1,44.38,Mobile Payment,58,Female,Average experience,Yes,Non-member,Namibia
1999,28-Mar-23,18:57:24,Swakopmund,5876,Shirt,Clothing,3,429.92,Debit Card,49,Female,Excellent service,Yes,Non-member,Namibia
154,24-Feb-23,14:37:39,Windhoek Central,2316,Shoes,Clothing,3,605.39,Cash,43,Female,Excellent service,No,Non-member,Namibia
1335,25-Mar-23,9:47:31,Khomasdal,6880,Monitor,Electronics,1,6018.16,Credit Card,57,Other,Good quality,No,Member,Namibia
2567,16-Jan-23,11:01:08,Walvis Bay,4292,Jacket,Clothing,4,597.35,Credit Card,54,Other,Highly recommend,No,Member,Namibia
603,7-Mar-23,4:52:40,Katutura,2574,Shoes,Clothing,1,559.07,Cash,44,Other,Highly recommend,No,Member,Namibia
1850,9-Feb-23,9:37:01,Windhoek Central,9517,Cheese,Grocery,3,74.92,Credit Card,30,Female,Poor service,Yes,Non-member,Namibia
2318,29-Jun-23,12:16:23,Swakopmund,4265,Pants,Clothing,1,166.88,Credit Card,47,Female,Will not visit again,No,Non-member,Namibia
1953,17-Feb-23,0:03:24,Khomasdal,7829,Bread,Grocery,3,18.7,Debit Card,36,Female,Poor service,Yes,Member,Namibia
1104,28-May-23,5:56:54,Swakopmund,2890,Pants,Clothing,2,401.8,Debit Card,34,Female,Highly recommend,No,Member,Namibia
1522,20-Jan-23,22:15:52,Khomasdal,5150,Pants,Clothing,5,430.63,Cash,59,Other,Average experience,No,Member,Namibia
749,3-Apr-23,21:36:54,Katutura,2766,Shoes,Clothing,3,658.94,Debit Card,50,Female,Highly recommend,Yes,Non-member,Namibia
2957,23-May-23,2:33:00,Katutura,2857,Jacket,Clothing,5,235,Debit Card,37,Other,Good quality,Yes,Member,Namibia
737,19-Mar-23,3:57:42,Khomasdal,6123,Laptop,Electronics,2,15070.94,Cash,54,Other,Will not visit again,No,Non-member,Namibia
1472,24-May-23,1:20:41,Katutura,9862,Shoes,Clothing,5,268.6,Credit Card,70,Male,Poor service,Yes,Member,Namibia
382,20-Jan-23,13:48:48,Swakopmund,5957,Laptop,Electronics,2,11797.06,Cash,42,Male,Excellent service,No,Member,Namibia
2793,8-May-23,12:50:03,Windhoek Central,3811,Smartphone,Electronics,2,20229.18,Debit Card,62,Male,Poor service,No,Non-member,Namibia
902,2-Jan-23,11:28:52,Walvis Bay,3579,Laptop,Electronics,2,16966.17,Credit Card,72,Male,Will not visit again,Yes,Non-member,Namibia
438,9-Mar-23,16:39:09,Khomasdal,4206,Jacket,Clothing,1,681.13,Credit Card,43,Other,Highly recommend,Yes,Member,Namibia
151,17-Jun-23,14:46:02,Walvis Bay,5806,Eggs,Grocery,3,53.3,Mobile Payment,27,Female,Good quality,No,Non-member,Namibia
498,26-Jun-23,19:17:42,Khomasdal,8595,Shirt,Clothing,1,413.12,Credit Card,18,Male,Will not visit again,No,Member,Namibia
1087,11-Jun-23,10:27:57,Windhoek Central,7157,Cheese,Grocery,3,73.3,Debit Card,40,Female,Average experience,Yes,Member,Namibia
42,18-Apr-23,15:42:09,Swakopmund,8384,Butter,Grocery,1,46.6,Mobile Payment,22,Female,Will not visit again,Yes,Member,Namibia
816,9-Jan-23,17:14:02,Swakopmund,2807,Pants,Clothing,5,450.17,Mobile Payment,52,Female,Highly recommend,No,Non-member,Namibia
2276,19-Mar-23,4:55:49,Katutura,9860,Keyboard,Electronics,2,271.34,Cash,71,Other,Excellent service,No,Non-member,Namibia
2173,30-Mar-23,18:31:16,Katutura,4238,Jacket,Clothing,4,676.96,Mobile Payment,46,Female,Poor service,Yes,Member,Namibia
1750,3-May-23,12:06:45,Swakopmund,5438,Keyboard,Electronics,1,438.63,Mobile Payment,47,Other,Highly recommend,No,Member,Namibia
843,15-Feb-23,7:37:12,Swakopmund,5352,Pants,Clothing,5,633.85,Cash,69,Female,Will not visit again,Yes,Non-member,Namibia
1723,20-May-23,18:44:42,Swakopmund,2603,Keyboard,Electronics,1,311.09,Debit Card,54,Male,Highly recommend,Yes,Member,Namibia
1922,2-Jan-23,13:38:55,Katutura,6554,Monitor,Electronics,2,10023.29,Debit Card,46,Male,Highly recommend,No,Member,Namibia
2027,17-Feb-23,19:45:44,Walvis Bay,6895,Monitor,Electronics,2,10602.89,Cash,57,Other,Good quality,No,Member,Namibia
2580,18-Apr-23,1:23:57,Windhoek Central,5626,Pants,Clothing,4,465.83,Debit Card,42,Female,Poor service,Yes,Member,Namibia
439,12-Mar-23,9:51:55,Katutura,5277,Milk,Grocery,1,27,Credit Card,67,Male,Poor service,Yes,Member,Namibia
1196,29-May-23,17:23:16,Katutura,1978,Shoes,Clothing,1,293.62,Credit Card,35,Other,Excellent service,Yes,Member,Namibia
731,24-Mar-23,19:54:11,Swakopmund,1205,Monitor,Electronics,2,7502.44,Debit Card,47,Female,Average experience,No,Member,Namibia
185,4-Apr-23,20:39:53,Walvis Bay,5391,Hat,Clothing,4,140.31,Mobile Payment,38,Other,Highly recommend,Yes,Member,Namibia
1068,1-Mar-23,14:34:28,Swakopmund,1272,Pants,Clothing,4,695.47,Mobile Payment,39,Other,Excellent service,Yes,Member,Namibia
2686,23-Feb-23,20:30:19,Katutura,8013,Monitor,Electronics,2,7243.25,Debit Card,26,Male,Will not visit again,No,Non-member,Namibia
467,30-May-23,7:06:42,Windhoek Central,7023,Jacket,Clothing,5,542.25,Cash,56,Male,Excellent service,No,Member,Namibia
2586,28-Mar-23,18:32:03,Katutura,7714,Pants,Clothing,4,168.47,Cash,45,Other,Poor service,Yes,Non-member,Namibia
1009,30-Apr-23,10:42:22,Katutura,4451,Headphones,Electronics,2,603.95,Debit Card,20,Male,Average experience,Yes,Non-member,Namibia
116,2-Mar-23,9:46:29,Walvis Bay,4603,Monitor,Electronics,2,5387.13,Cash,73,Female,Poor service,No,Non-member,Namibia
702,11-May-23,22:46:08,Walvis Bay,1138,Headphones,Electronics,2,757.74,Mobile Payment,68,Male,Excellent service,Yes,Non-member,Namibia
142,15-Jan-23,15:31:02,Walvis Bay,5367,Monitor,Electronics,1,9117.77,Credit Card,60,Other,Excellent service,Yes,Non-member,Namibia
1728,25-Jun-23,1:57:10,Khomasdal,3551,Butter,Grocery,3,59.64,Debit Card,58,Female,Good quality,No,Non-member,Namibia
1901,16-Apr-23,13:40:46,Khomasdal,5081,Laptop,Electronics,2,"16,040.20",Cash,46,Other,Highly recommend,Yes,Non-member,Namibia
921,17-Apr-23,0:23:32,Khomasdal,6542,Laptop,Electronics,1,"20,644.91",Cash,28,Other,Excellent service,Yes,Non-member,Namibia
2424,16-Feb-23,16:27:13,Walvis Bay,7447,Bread,Grocery,1,14.67,Cash,57,Female,Good quality,Yes,Non-member,Namibia
704,3-May-23,15:34:17,Windhoek Central,4551,Shirt,Clothing,4,433.7,Cash,52,Male,Excellent service,Yes,Member,Namibia
2779,5-Feb-23,1:43:15,Khomasdal,3083,Laptop,Electronics,1,21528.92,Debit Card,27,Female,Highly recommend,Yes,Non-member,Namibia
2666,17-Feb-23,3:42:30,Swakopmund,5491,Jacket,Clothing,1,541.1,Mobile Payment,20,Male,Will not visit again,No,Member,Namibia
681,1-Mar-23,18:42:02,Katutura,5704,Milk,Grocery,3,27,Cash,43,Male,Excellent service,No,Member,Namibia
1743,17-Mar-23,15:08:40,Windhoek Central,6666,Milk,Grocery,3,27,Credit Card,62,Male,Highly recommend,No,Non-member,Namibia
1332,22-Feb-23,21:13:58,Walvis Bay,4328,Laptop,Electronics,1,16140.08,Debit Card,51,Other,Excellent service,No,Member,Namibia
174,17-Jan-23,1:12:22,Khomasdal,4190,Butter,Grocery,2,22.71,Debit Card,54,Female,Excellent service,Yes,Member,Namibia
1566,5-Jan-23,18:07:27,Katutura,4787,Eggs,Grocery,2,39.45,Debit Card,68,Male,Poor service,Yes,Non-member,Namibia
1342,8-Apr-23,4:14:48,Katutura,7812,Cheese,Grocery,3,77.38,Debit Card,70,Other,Poor service,Yes,Non-member,Namibia
1869,2-Jan-23,15:50:23,Swakopmund,7740,Hat,Clothing,2,233.19,Mobile Payment,71,Other,Poor service,No,Member,Namibia
1111,16-Feb-23,5:23:31,Walvis Bay,7337,Bread,Grocery,3,24.89,Cash,62,Male,Good quality,Yes,Member,Namibia
251,23-Jan-23,9:41:59,Khomasdal,4982,Headphones,Electronics,2,729.31,Debit Card,46,Female,Highly recommend,Yes,Non-member,Namibia
2657,14-Apr-23,9:45:31,Swakopmund,6295,Headphones,Electronics,1,920.52,Mobile Payment,41,Female,Excellent service,No,Non-member,Namibia
589,7-Jun-23,15:39:47,Khomasdal,9184,Monitor,Electronics,1,6618.68,Debit Card,55,Male,Excellent service,Yes,Member,Namibia
1109,3-Feb-23,1:32:45,Walvis Bay,6116,Pants,Clothing,3,196.09,Mobile Payment,40,Male,Highly recommend,Yes,Non-member,Namibia
803,23-Feb-23,13:05:16,Khomasdal,7935,Shirt,Clothing,4,478.86,Mobile Payment,57,Female,Poor service,Yes,Member,Namibia
1494,27-Jun-23,21:11:38,Katutura,6673,Hat,Clothing,3,161.63,Debit Card,47,Male,Average experience,No,Member,Namibia
15,17-Mar-23,22:01:18,Swakopmund,2884,Smartphone,Electronics,1,20559.3,Cash,34,Female,Good quality,No,Member,Namibia
641,15-Jun-23,3:29:52,Walvis Bay,6677,Cheese,Grocery,3,63.75,Credit Card,71,Other,Excellent service,No,Non-member,Namibia
612,16-May-23,23:55:50,Walvis Bay,9721,Shirt,Clothing,5,415.49,Credit Card,62,Male,Excellent service,No,Member,Namibia
1221,19-Feb-23,10:31:18,Swakopmund,8526,Smartphone,Electronics,2,19762.24,Mobile Payment,65,Male,Poor service,Yes,Non-member,Namibia
2192,11-Jun-23,23:09:51,Walvis Bay,1829,Butter,Grocery,1,23.69,Credit Card,21,Female,Excellent service,No,Member,Namibia
1998,16-Feb-23,7:50:43,Katutura,5044,Hat,Clothing,4,83.37,Debit Card,45,Other,Excellent service,Yes,Member,Namibia
2983,11-Mar-23,7:31:57,Khomasdal,3856,Shoes,Clothing,5,584.89,Cash,75,Female,Highly recommend,No,Member,Namibia
2121,15-Feb-23,14:53:00,Swakopmund,8720,Bread,Grocery,3,25.99,Credit Card,31,Male,Average experience,Yes,Member,Namibia
1626,13-Feb-23,7:52:52,Walvis Bay,2590,Bread,Grocery,2,22.53,Cash,26,Female,Highly recommend,Yes,Non-member,Namibia
1967,17-Mar-23,14:15:34,Walvis Bay,7146,Shoes,Clothing,2,544.55,Mobile Payment,40,Female,Average experience,Yes,Member,Namibia
2421,26-Jan-23,2:20:28,Swakopmund,1182,Monitor,Electronics,1,8710.33,Mobile Payment,51,Other,Highly recommend,No,Non-member,Namibia
2152,31-Jan-23,21:00:18,Walvis Bay,3831,Shoes,Clothing,2,304.6,Cash,27,Other,Excellent service,No,Member,Namibia
2279,10-Mar-23,21:02:44,Windhoek Central,8843,Cheese,Grocery,2,47.81,Cash,34,Female,Good quality,Yes,Member,Namibia
171,9-Apr-23,12:56:51,Katutura,2680,Monitor,Electronics,2,"8,811.95",Credit Card,67,Female,Will not visit again,No,Member,Namibia
1200,24-May-23,21:38:53,Swakopmund,1633,Jacket,Clothing,2,260.7,Mobile Payment,71,Male,Good quality,Yes,Non-member,Namibia
1497,12-Feb-23,20:58:54,Windhoek Central,3587,Bread,Grocery,1,20.17,Credit Card,70,Male,Will not visit again,No,Non-member,Namibia
831,12-Apr-23,0:03:21,Swakopmund,1082,Cheese,Grocery,2,50.01,Cash,23,Male,Average experience,No,Member,Namibia
591,3-Apr-23,2:30:00,Swakopmund,7972,Keyboard,Electronics,2,202.88,Mobile Payment,33,Other,Excellent service,No,Member,Namibia
2939,13-Feb-23,15:17:46,Walvis Bay,9894,Cheese,Grocery,1,49.73,Credit Card,70,Other,Poor service,Yes,Member,Namibia
2635,12-Feb-23,5:35:09,Walvis Bay,3869,Shirt,Clothing,3,512.08,Mobile Payment,30,Female,Good quality,Yes,Member,Namibia
2336,26-Feb-23,3:27:52,Khomasdal,1472,Pants,Clothing,1,511.4,Credit Card,72,Female,Average experience,Yes,Non-member,Namibia
2847,8-Jun-23,6:15:25,Windhoek Central,9547,Jacket,Clothing,5,777.25,Mobile Payment,41,Female,Good quality,No,Non-member,Namibia
2368,21-Jan-23,7:03:08,Walvis Bay,8979,Eggs,Grocery,3,45.64,Credit Card,49,Female,Highly recommend,Yes,Non-member,Namibia
2164,11-Apr-23,7:53:15,Katutura,7784,Smartphone,Electronics,1,"13,895.59",Debit Card,21,Male,Highly recommend,No,Non-member,Namibia
610,22-May-23,22:44:38,Swakopmund,8310,Butter,Grocery,2,50.25,Credit Card,44,Male,Average experience,Yes,Non-member,Namibia
963,4-Jun-23,16:24:08,Khomasdal,8281,Monitor,Electronics,1,7767.57,Credit Card,67,Female,Will not visit again,No,Member,Namibia
1753,21-Mar-23,16:45:45,Khomasdal,9213,Headphones,Electronics,2,696.99,Mobile Payment,43,Female,Excellent service,Yes,Member,Namibia
2286,3-May-23,4:46:00,Swakopmund,1139,Shirt,Clothing,3,259.04,Cash,21,Other,Average experience,No,Non-member,Namibia
632,23-Jun-23,20:32:00,Swakopmund,6689,Hat,Clothing,4,195.26,Debit Card,54,Female,Poor service,Yes,Member,Namibia
2112,15-Feb-23,15:50:10,Swakopmund,9413,Hat,Clothing,2,177.48,Debit Card,19,Other,Highly recommend,No,Member,Namibia
670,3-Jan-23,4:56:55,Swakopmund,3633,Pants,Clothing,5,531.8,Credit Card,46,Other,Will not visit again,Yes,Non-member,Namibia
2834,11-Jun-23,10:18:22,Swakopmund,6478,Shirt,Clothing,4,290.57,Debit Card,65,Other,Good quality,No,Non-member,Namibia
1826,16-Mar-23,12:36:40,Khomasdal,1912,Shirt,Clothing,5,450,Debit Card,50,Female,Will not visit again,No,Non-member,Namibia
1186,1-Jan-23,12:21:12,Swakopmund,1245,Jacket,Clothing,5,248.43,Cash,52,Other,Highly recommend,Yes,Non-member,Namibia
691,30-Jun-23,20:10:06,Walvis Bay,6265,Pants,Clothing,4,202.83,Cash,31,Female,Excellent service,Yes,Member,Namibia
2337,17-Jan-23,17:45:49,Swakopmund,1841,Keyboard,Electronics,1,423.34,Cash,26,Male,Good quality,Yes,Member,Namibia
2900,4-May-23,6:28:05,Khomasdal,1878,Jacket,Clothing,1,206.85,Debit Card,50,Female,Excellent service,Yes,Member,Namibia
2264,20-Mar-23,3:19:22,Walvis Bay,1203,Hat,Clothing,5,186.05,Mobile Payment,53,Other,Average experience,Yes,Member,Namibia
2161,22-Apr-23,0:31:46,Walvis Bay,2879,Smartphone,Electronics,1,"17,751.40",Mobile Payment,30,Male,Poor service,Yes,Member,Namibia
802,3-Jan-23,2:12:14,Khomasdal,4453,Eggs,Grocery,1,25.4,Cash,56,Male,Highly recommend,No,Member,Namibia
1072,17-Apr-23,17:14:34,Swakopmund,8489,Cheese,Grocery,1,74.37,Debit Card,24,Other,Will not visit again,No,Non-member,Namibia
326,12-Feb-23,21:04:50,Khomasdal,3895,Bread,Grocery,2,18.97,Cash,65,Male,Will not visit again,No,Member,Namibia
2203,11-Feb-23,12:28:51,Khomasdal,1033,Bread,Grocery,3,15.65,Cash,44,Male,Highly recommend,Yes,Non-member,Namibia
674,19-Jan-23,22:11:05,Swakopmund,8632,Laptop,Electronics,1,14491.91,Cash,21,Other,Excellent service,Yes,Member,Namibia
348,1-Apr-23,18:02:10,Windhoek Central,1117,Cheese,Grocery,1,51.03,Cash,26,Female,Average experience,Yes,Non-member,Namibia
1044,10-Feb-23,7:48:06,Walvis Bay,3261,Bread,Grocery,2,24.69,Debit Card,41,Male,Good quality,No,Member,Namibia
461,17-Apr-23,20:00:34,Katutura,5701,Eggs,Grocery,3,39.76,Credit Card,64,Male,Highly recommend,Yes,Member,Namibia
771,14-Apr-23,14:36:18,Windhoek Central,7906,Cheese,Grocery,3,73.1,Credit Card,41,Female,Highly recommend,Yes,Non-member,Namibia
248,26-Apr-23,15:52:06,Windhoek Central,5568,Jacket,Clothing,4,656.65,Cash,19,Male,Excellent service,No,Member,Namibia
2356,5-Jan-23,6:28:42,Swakopmund,8619,Milk,Grocery,1,27,Debit Card,34,Other,Excellent service,Yes,Non-member,Namibia
957,28-Jun-23,12:40:52,Walvis Bay,7677,Keyboard,Electronics,1,317.72,Debit Card,43,Other,Will not visit again,No,Member,Namibia
733,21-Apr-23,18:12:24,Windhoek Central,1637,Butter,Grocery,3,63.67,Debit Card,75,Other,Will not visit again,Yes,Non-member,Namibia
2375,22-Mar-23,19:19:16,Katutura,7196,Hat,Clothing,3,140.13,Mobile Payment,39,Other,Highly recommend,Yes,Member,Namibia
1229,26-May-23,19:16:53,Khomasdal,8393,Eggs,Grocery,1,28.27,Mobile Payment,22,Male,Highly recommend,Yes,Member,Namibia
2908,28-May-23,7:09:45,Khomasdal,8346,Shirt,Clothing,1,480.2,Debit Card,27,Male,Excellent service,Yes,Member,Namibia
1648,1-Mar-23,19:43:20,Walvis Bay,8629,Keyboard,Electronics,1,354.47,Cash,59,Female,Good quality,No,Non-member,Namibia
824,2-Feb-23,2:51:22,Windhoek Central,3118,Keyboard,Electronics,2,437.83,Mobile Payment,45,Male,Highly recommend,No,Non-member,Namibia
2251,11-May-23,14:24:15,Swakopmund,6824,Eggs,Grocery,2,25.07,Debit Card,66,Female,Will not visit again,No,Member,Namibia
454,22-Jan-23,2:53:57,Walvis Bay,6556,Headphones,Electronics,1,945.84,Debit Card,22,Female,Highly recommend,No,Member,Namibia
1101,9-Feb-23,14:58:14,Khomasdal,5214,Bread,Grocery,2,15.61,Debit Card,25,Male,Good quality,No,Non-member,Namibia
667,14-May-23,6:56:45,Khomasdal,7000,Shoes,Clothing,5,324.66,Credit Card,31,Female,Poor service,Yes,Non-member,Namibia
1725,14-Jun-23,20:17:02,Swakopmund,2792,Butter,Grocery,1,65.54,Credit Card,60,Other,Average experience,No,Non-member,Namibia
2007,26-Mar-23,17:18:51,Walvis Bay,1382,Monitor,Electronics,2,9891.86,Credit Card,51,Male,Will not visit again,No,Non-member,Namibia
763,3-Jun-23,13:33:27,Walvis Bay,2105,Jacket,Clothing,2,309.46,Credit Card,28,Male,Highly recommend,No,Member,Namibia
597,2-Jan-23,1:10:44,Swakopmund,7954,Eggs,Grocery,2,38.23,Debit Card,25,Female,Good quality,Yes,Non-member,Namibia
100,12-Feb-23,4:46:20,Katutura,1005,Hat,Clothing,5,135.96,Mobile Payment,68,Female,Good quality,No,Non-member,Namibia
1193,9-Feb-23,3:23:04,Khomasdal,6774,Bread,Grocery,3,23.28,Credit Card,52,Male,Poor service,Yes,Non-member,Namibia
961,12-Mar-23,20:52:31,Khomasdal,4407,Hat,Clothing,1,209.06,Debit Card,43,Male,Highly recommend,No,Member,Namibia
1798,21-Feb-23,7:02:01,Windhoek Central,6369,Shoes,Clothing,2,473.06,Debit Card,20,Other,Will not visit again,No,Member,Namibia
2308,21-Jan-23,2:02:07,Swakopmund,9646,Monitor,Electronics,1,8329.7,Cash,41,Female,Average experience,No,Non-member,Namibia
453,15-Jun-23,21:29:15,Walvis Bay,3976,Monitor,Electronics,1,5237.24,Debit Card,46,Other,Average experience,No,Member,Namibia
789,4-Mar-23,19:13:15,Khomasdal,7773,Jacket,Clothing,3,411.68,Cash,37,Other,Poor service,Yes,Non-member,Namibia
1076,2-Feb-23,10:31:40,Khomasdal,5313,Shirt,Clothing,1,588.77,Credit Card,61,Male,Good quality,No,Non-member,Namibia
756,19-Feb-23,20:52:17,Swakopmund,2713,Smartphone,Electronics,1,20898.04,Credit Card,73,Female,Average experience,Yes,Member,Namibia
1484,10-Apr-23,22:32:34,Katutura,6433,Smartphone,Electronics,1,"19,031.37",Credit Card,41,Male,Poor service,Yes,Non-member,Namibia
1287,1-Apr-23,1:25:41,Windhoek Central,2490,Monitor,Electronics,2,"8,646.71",Debit Card,33,Other,Average experience,No,Member,Namibia
346,3-May-23,13:58:27,Walvis Bay,9606,Smartphone,Electronics,2,15309.74,Cash,19,Female,Excellent service,Yes,Non-member,Namibia
1831,5-May-23,11:45:27,Katutura,7998,Milk,Grocery,3,27,Cash,41,Male,Highly recommend,Yes,Member,Namibia
657,20-Jun-23,6:23:39,Katutura,5547,Shoes,Clothing,4,633.18,Credit Card,52,Male,Average experience,Yes,Member,Namibia
717,9-Feb-23,20:26:51,Swakopmund,3695,Bread,Grocery,3,18.11,Mobile Payment,30,Other,Will not visit again,No,Non-member,Namibia
1209,8-Feb-23,17:04:49,Katutura,9342,Bread,Grocery,2,17.17,Mobile Payment,52,Male,Good quality,No,Non-member,Namibia
1271,27-Jun-23,18:51:31,Windhoek Central,2600,Pants,Clothing,1,507.57,Mobile Payment,28,Other,Average experience,No,Member,Namibia
281,23-Jun-23,13:18:34,Khomasdal,8227,Monitor,Electronics,2,7314.66,Mobile Payment,72,Male,Good quality,Yes,Non-member,Namibia
2936,5-Feb-23,12:46:48,Windhoek Central,5975,Bread,Grocery,3,26.32,Credit Card,25,Female,Will not visit again,No,Non-member,Namibia
1539,28-Jan-23,21:58:52,Khomasdal,4865,Jacket,Clothing,4,337.05,Debit Card,64,Male,Good quality,Yes,Non-member,Namibia
1411,9-Jan-23,8:00:36,Katutura,6044,Hat,Clothing,1,151.58,Debit Card,61,Male,Highly recommend,No,Member,Namibia
